"name","calories","protein","fat","price","spicy","type","taste","tags","position"
"鸡蛋(手抓饼/烤冷面加料)","75","6","5","2元","否","单点","鲜嫩原味","中餐;面食;小吃;蛋类;加料;低热量","教工餐厅一楼"
"蟹排(手抓饼/烤冷面加料)","80","4","2","2元","否","单点","鲜甜软嫩","中餐;面食;小吃;荤菜;加料;低热量","教工餐厅一楼"
"里脊(手抓饼/烤冷面加料)","120","10","5","3元","否","单点","鲜嫩酱香","中餐;面食;小吃;加料;低热量","教工餐厅一楼"
"肉松(手抓饼/烤冷面加料)","120","8","5","3元","否","单点","咸甜酥松","中餐;面食;小吃;荤菜;加料;低热量","教工餐厅一楼"
"鸡排(手抓饼/烤冷面加料)","220","14","12","5元","否","单点","酥脆鲜美","中餐;面食;小吃;荤菜;炸鸡;加料;低热量","教工餐厅一楼"
"鸡腿肉(手抓饼/烤冷面加料)","160","15","8","5元","否","单点","鲜嫩多汁","中餐;面食;小吃;荤菜;加料;低热量","教工餐厅一楼"
"黑椒纯肉肠(手抓饼/烤冷面加料)","180","10","13","5元","微辣","单点","黑椒浓郁","中餐;面食;小吃;荤菜;加料;低热量","教工餐厅一楼"
"经典暖太熊热狗","450","14","22","¥9.9","否","主食","咸甜浓郁","中餐;主食;面食;汉堡热狗;高脂","教工餐厅一楼"
"熔岩芝士炸鸡热狗","580","18","28","¥12","否","主食","芝香酥嫩","中餐;主食;面食;荤菜;炸鸡;汉堡热狗;高脂","教工餐厅一楼"
"瀑布芝士牛肉热狗","620","24","32","¥15","否","主食","酱香浓郁","中餐;主食;面食;荤菜;汉堡热狗;高蛋白;高脂","教工餐厅一楼"
"经典暖太熊热狗套餐一(含薯条+中可)","750","18","32","¥17","否","套餐","咸甜香脆","中餐;主食;面食;小吃;套餐;汉堡热狗;高脂;高热量","教工餐厅一楼"
"经典暖太熊热狗套餐二(含上校鸡块+中可)","780","22","34","¥17","否","套餐","肉香酥嫩","中餐;主食;面食;小吃;荤菜;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"经典暖太熊热狗套餐三(含鸡米花+中可)","760","20","33","¥17","否","套餐","香脆可口","中餐;主食;面食;小吃;荤菜;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"经典暖太熊热狗套餐四(含鸡腿+中可)","880","32","38","¥18","否","套餐","鲜嫩多汁","中餐;主食;面食;荤菜;套餐;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"经典暖太熊热狗套餐五(含薯条+鸡排)","920","28","45","¥19","否","套餐","外酥里嫩","中餐;主食;面食;小吃;荤菜;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"熔岩芝士炸鸡热狗套餐一(含薯条+中可)","880","22","38","¥19","否","套餐","芝香浓郁","中餐;主食;面食;小吃;荤菜;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"熔岩芝士炸鸡热狗套餐二(含上校鸡块+中可)","910","26","40","¥19","否","套餐","浓郁酥脆","中餐;主食;面食;小吃;荤菜;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"熔岩芝士炸鸡热狗套餐三(含鸡米花+中可)","890","24","39","¥19","否","套餐","香浓嘎嘣脆","中餐;主食;面食;小吃;荤菜;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"熔岩芝士炸鸡热狗套餐四(含鸡腿+中可)","1010","36","44","¥20","否","套餐","醇厚满足","中餐;主食;面食;荤菜;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"熔岩芝士炸鸡热狗套餐五(含薯条+鸡排)","1050","32","51","¥21","否","套餐","热量炸弹","中餐;主食;面食;小吃;荤菜;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"瀑布芝士牛肉热狗套餐一(含薯条+中可)","920","28","42","¥22","否","套餐","酱香浓郁","中餐;主食;面食;小吃;荤菜;套餐;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"瀑布芝士牛肉热狗套餐二(含上校鸡块+中可)","950","32","44","¥22","否","套餐","肉感十足","中餐;主食;面食;小吃;荤菜;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"瀑布芝士牛肉热狗套餐三(含鸡米花+中可)","930","30","43","¥22","否","套餐","满口留香","中餐;主食;面食;小吃;荤菜;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"瀑布芝士牛肉热狗套餐四(含鸡腿+中可)","1050","42","48","¥23","否","套餐","极度满足","中餐;主食;面食;荤菜;套餐;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"瀑布芝士牛肉热狗套餐五(含薯条+鸡排)","1090","38","55","¥24","否","套餐","扎实丰盛","中餐;主食;面食;小吃;荤菜;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"香辣鸡排堡*2","680","24","28","¥12","微辣","主食","香辣可口","中餐;主食;荤菜;炸鸡;高蛋白;高脂;高热量","教工餐厅一楼"
"香辣鸡排堡+翅根+可乐","650","22","25","¥11","微辣","套餐","香辣鲜嫩","中餐;饮品;主食;饮料;套餐;炸鸡;高蛋白;高脂;高热量","教工餐厅一楼"
"小食拼盘A","420","12","22","¥13","否","小吃","香脆甜糯","中餐;小吃;高脂","教工餐厅一楼"
"小食拼盘B","450","15","24","¥13","否","小吃","酥脆扎实","中餐;小吃;高脂","教工餐厅一楼"
"套餐一(香辣/劲脆鸡腿堡+薯条+中可)","820","25","36","¥16","微辣","套餐","香辣香脆","中餐;主食;小吃;荤菜;套餐;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"套餐二(劲脆鸡腿堡+上校鸡块*5+可乐)","850","28","38","¥16","否","套餐","外酥里嫩","中餐;饮品;主食;小吃;饮料;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"套餐三(劲脆鸡腿堡+鸡米花+可乐)","810","26","35","¥16","否","套餐","酥脆满足","中餐;饮品;主食;小吃;饮料;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"套餐四(香辣/劲脆鸡腿堡+大鸡腿+中可)","950","38","42","¥17","微辣","套餐","鲜嫩多汁","中餐;主食;荤菜;套餐;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"套餐五(香辣/劲脆鸡腿堡+墨西哥肌肉卷+中可)","980","32","40","¥18","微辣","套餐","丰富多汁","中餐;主食;荤菜;套餐;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"套餐六(香辣/劲脆鸡腿堡+鸡排+薯条)","960","30","48","¥18","微辣","套餐","金黄酥脆","中餐;主食;小吃;荤菜;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"套餐七(奥尔良鸡腿堡+上校鸡块+中可)","790","26","30","¥19","否","套餐","鲜嫩酱香","中餐;主食;小吃;荤菜;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"套餐八(香辣/劲脆鸡腿堡*2+薯条+可乐)","1350","46","65","¥24","微辣","套餐","双重满足","中餐;饮品;主食;小吃;饮料;套餐;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"套餐九(香辣/劲脆鸡腿堡+半只鸡+中可)","1150","48","58","¥22","微辣","套餐","极度过瘾","中餐;主食;荤菜;套餐;炸鸡;汉堡热狗;高蛋白;高脂;高热量","教工餐厅一楼"
"香辣鸡排堡","340","12","14","¥8","微辣","主食","香辣可口","中餐;主食;荤菜;炸鸡","教工餐厅一楼"
"劲脆/香辣鸡腿堡","420","15","18","¥9","微辣","主食","外酥里嫩","中餐;主食;荤菜;汉堡热狗","教工餐厅一楼"
"墨西哥肌肉卷","380","14","15","¥9","微辣","主食","酱香浓郁","中餐;主食;荤菜","教工餐厅一楼"
"田园脆鸡堡","350","11","13","¥8","否","主食","清脆鲜嫩","中餐;主食","教工餐厅一楼"
"奥尔良鸡腿堡","390","16","12","¥12","否","主食","奥尔良风味","中餐;主食;荤菜;汉堡热狗","教工餐厅一楼"
"黄金蟹堡","360","10","14","¥13","否","主食","鲜甜香酥","中餐;主食;荤菜","教工餐厅一楼"
"至尊鲜虾堡","380","13","12","¥13","否","主食","鲜美Q弹","中餐;主食;荤菜","教工餐厅一楼"
"深海鳕鱼堡","400","12","16","¥13","否","主食","外酥里嫩","中餐;主食","教工餐厅一楼"
"双层鸡腿堡","580","24","26","¥14","微辣","主食","肉感十足","中餐;主食;荤菜;汉堡热狗;高蛋白;高脂","教工餐厅一楼"
"至尊牛肉堡","450","22","20","¥9","否","主食","酱香浓郁","中餐;主食;荤菜;高蛋白;高脂","教工餐厅一楼"
"双层牛堡","520","26","24","¥14","否","主食","醇厚肉香","中餐;主食;荤菜;汉堡热狗;高蛋白;高脂","教工餐厅一楼"
"半只炸鸡","650","35","42","¥12","否","小吃","外酥里嫩","中餐;小吃;荤菜;炸鸡;高蛋白;高脂;高热量","教工餐厅一楼"
"整只炸鸡","1250","68","82","¥22","否","小吃","金黄酥脆","中餐;小吃;荤菜;炸鸡;高蛋白;高脂;高热量","教工餐厅一楼"
"香酥翅根*4","360","18","22","¥9.9","微辣","小吃","香脆多汁","中餐;小吃;高脂","教工餐厅一楼"
"翅根(3个)","270","13","16","¥3","微辣","小吃","香脆可口","中餐;小吃","教工餐厅一楼"
"薯条","220","3","11","¥7","否","小吃","外酥里软","中餐;小吃;低热量","教工餐厅一楼"
"雪花鸡排","240","14","13","¥6","否","小吃","金黄酥脆","中餐;小吃;荤菜;炸鸡","教工餐厅一楼"
"南瓜天妇罗","150","2","6","¥6","否","小吃","香甜酥脆","中餐;小吃;素菜;低热量","教工餐厅一楼"
"上校鸡块","210","10","12","¥6","否","小吃","鲜嫩酥脆","中餐;小吃;荤菜;炸鸡;低热量","教工餐厅一楼"
"地瓜丸","180","2","5","¥5","否","小吃","甜糯可口","中餐;小吃;低热量","教工餐厅一楼"
"薯饼","160","2","9","¥6","否","小吃","外焦里嫩","中餐;小吃;低热量","教工餐厅一楼"
"鸡米花","230","11","12","¥6","微辣","小吃","香脆一口酥","中餐;小吃;荤菜;炸鸡","教工餐厅一楼"
"红豆派","240","4","8","¥5","否","小吃","香甜软糯","中餐;小吃;素菜","教工餐厅一楼"
"雪花鸡柳","200","12","10","¥5","否","小吃","酥脆鲜嫩","中餐;小吃;荤菜;低热量","教工餐厅一楼"
"鸡腿","180","14","11","¥6","否","小吃","鲜嫩多汁","中餐;小吃;荤菜;低热量","教工餐厅一楼"
"香芋派","230","3","8","¥5","否","小吃","甜润香浓","中餐;小吃","教工餐厅一楼"
"韩式炸鸡套餐一(无骨肉块*5+年糕*3+地瓜条*3)","580","22","25","¥16","微辣","套餐","甜辣浓郁","中餐;主食;荤菜;套餐;炸鸡;高蛋白;高脂","教工餐厅一楼"
"韩式炸鸡套餐二(无骨肉块*8+年糕*6+地瓜条*3)","850","32","36","¥19","微辣","套餐","丰富满足","中餐;主食;荤菜;套餐;炸鸡;高蛋白;高脂;高热量","教工餐厅一楼"
"可乐","140","0","0","¥5","否","饮品","清爽气泡","中餐;饮品;饮料;低热量","教工餐厅一楼"
"雪碧","140","0","0","¥5","否","饮品","柠檬清爽","中餐;饮品;饮料;低热量","教工餐厅一楼"
"美年达","150","0","0","¥5","否","饮品","果香浓郁","中餐;饮品;饮料;低热量","教工餐厅一楼"
"香辣鸡排堡*2","680","24","28","¥12","微辣","主食","香辣可口","中餐;主食;荤菜;炸鸡;高蛋白;高脂;高热量","教工餐厅一楼"
"香辣鸡排堡+翅根+可乐","650","22","25","¥11","微辣","套餐","香辣鲜嫩","中餐;饮品;主食;饮料;套餐;炸鸡;高蛋白;高脂;高热量","教工餐厅一楼"
"小食拼盘A","420","12","22","¥13","否","小吃","香脆甜糯","中餐;小吃;高脂","教工餐厅一楼"
"小食拼盘B","450","15","24","¥13","否","小吃","酥脆扎实","中餐;小吃;高脂","教工餐厅一楼"
"生椰拿铁","180","2","6","10元","否","饮品","椰香咖浓","中餐;饮品;饮料;咖啡;低热量","教工餐厅一楼"
"西瓜椰椰","160","1","2","大12元","否","饮品","清甜爽口","中餐;饮品;饮料;低热量","教工餐厅一楼"
"杨枝甘露(精品)","240","2","4","大12元","否","饮品","果香浓郁","中餐;饮品;饮料;普通能量","教工餐厅一楼"
"珍珠奶茶","260","3","8","中8元/大10元","否","饮品","奶香丝滑","中餐;饮品;饮料;奶茶;普通能量","教工餐厅一楼"
"小酷纯奶茶","220","3","7","中7元/大9元","否","饮品","醇厚奶香","中餐;饮品;饮料;奶茶;低热量","教工餐厅一楼"
"椰果奶茶","240","3","7","中8元/大10元","否","饮品","清甜Q弹","中餐;饮品;饮料;奶茶;普通能量","教工餐厅一楼"
"仙草奶茶","230","3","7","中8元/大10元","否","饮品","甘甜爽滑","中餐;饮品;饮料;奶茶;普通能量","教工餐厅一楼"
"红豆奶茶","270","4","7","中9元/大11元","否","饮品","豆香甜蜜","中餐;饮品;饮料;奶茶;普通能量","教工餐厅一楼"
"茉莉奶绿","210","3","6","中9元/大11元","否","饮品","清新花香","中餐;饮品;饮料;奶茶;低热量","教工餐厅一楼"
"桃桃乌龙奶茶","230","3","6","中10元/大12元","否","饮品","桃香乌龙","中餐;饮品;饮料;奶茶;普通能量","教工餐厅一楼"
"草莓椰奶","190","2","4","中8元","否","饮品","酸甜莓香","中餐;饮品;饮料;果茶;低热量","教工餐厅一楼"
"柠柠冰咖","120","1","0","7元","否","饮品","酸甜啡香","中餐;饮品;饮料;低热量","教工餐厅一楼"
"橙C冰咖","130","1","0","7元","否","饮品","橙香爽口","中餐;饮品;饮料;低热量","教工餐厅一楼"
"冰美式咖啡","10","1","0","10元","否","饮品","醇苦清爽","中餐;饮品;饮料;咖啡;低热量","教工餐厅一楼"
"冰鲜柠檬水","100","0","0","大4元","否","饮品","酸甜冰爽","中餐;饮品;饮料;果茶;低热量","教工餐厅一楼"
"杨枝甘露","240","2","4","大12元","否","饮品","芒果椰香","中餐;饮品;饮料;果茶;普通能量","教工餐厅一楼"
"棒打鲜橙","140","1","0","大10元","否","饮品","满口橙香","中餐;饮品;饮料;果茶;低热量","教工餐厅一楼"
"葡萄芋圆","180","1","1","大10元","否","饮品","葡萄清甜","中餐;饮品;饮料;果茶;低热量","教工餐厅一楼"
"草莓冻冻","160","1","0","大11元","否","饮品","莓香Q弹","中餐;饮品;饮料;果茶;低热量","教工餐厅一楼"
"蜜桃乌龙","130","0","0","大11元","否","饮品","桃香清爽","中餐;饮品;饮料;低热量","教工餐厅一楼"
"蜂蜜柚子茶","150","0","0","大10元","否","饮品","柚香蜜甜","中餐;饮品;饮料;低热量","教工餐厅一楼"
"百香乌龙双响炮","170","1","0","大11元","否","饮品","酸甜丰富","中餐;饮品;饮料;低热量","教工餐厅一楼"
"爆打香柠","110","0","0","大8元","否","饮品","清香酸爽","中餐;饮品;饮料;低热量","教工餐厅一楼"
"茉莉手打柠檬茶","120","0","0","大12元","否","饮品","柠檬茶香","中餐;饮品;饮料;果茶;低热量","教工餐厅一楼"
"鸭屎香手打柠檬茶","120","0","0","大12元","否","饮品","地道茶香","中餐;饮品;饮料;果茶;低热量","教工餐厅一楼"
"夏日青提圣代","210","3","5","U型杯8元","否","甜品","青提酸甜","中餐;小吃;低热量","教工餐厅一楼"
"魔法脆脆","140","2","4","脆筒3元","否","甜品","香脆冰爽","中餐;小吃;低热量","教工餐厅一楼"
"草莓圣代","220","3","5","U型杯8元","否","甜品","草莓甜蜜","中餐;饮品;小吃;果茶;低热量","教工餐厅一楼"
"黑珍珍圣代","240","3","5","U型杯8元","否","甜品","软糯Q弹","中餐;小吃","教工餐厅一楼"
"奥利奥圣代","250","3","6","U型杯8元","否","甜品","巧克香脆","中餐;小吃","教工餐厅一楼"
"草莓手摇奶昔","260","4","6","中8元","否","饮品","莓香奶浓","中餐;饮品;饮料;果茶;普通能量","教工餐厅一楼"
"蜜桃手摇奶昔","260","4","6","中9元","否","饮品","桃香甜蜜","中餐;饮品;饮料;普通能量","教工餐厅一楼"
"奥利奥手摇奶昔","290","4","8","中9元","否","饮品","浓郁巧香","中餐;饮品;饮料;普通能量","教工餐厅一楼"
"芒果酸奶昔","200","4","4","中8元","否","饮品","芒香酸甜","中餐;饮品;饮料;果茶;酸奶;低热量","教工餐厅一楼"
"桃桃酸奶昔","200","4","4","中10元","否","饮品","桃香醇厚","中餐;饮品;饮料;酸奶;低热量","教工餐厅一楼"
"菠萝酸奶昔","195","4","4","中10元","否","饮品","菠萝清酸","中餐;饮品;饮料;酸奶;低热量","教工餐厅一楼"
"柠檬益菌多","140","1","0","大9元","否","饮品","酸甜益菌","中餐;饮品;饮料;低热量","教工餐厅一楼"
"桃桃益菌多","160","1","0","大11元","否","饮品","蜜桃风味","中餐;饮品;饮料;低热量","教工餐厅一楼"
"草莓益菌多","160","1","0","大11元","否","饮品","草莓多汁","中餐;饮品;饮料;果茶;低热量","教工餐厅一楼"
"芒芒益菌多","170","1","0","大11元","否","饮品","芒果浓郁","中餐;饮品;饮料;果茶;低热量","教工餐厅一楼"
"橙子益菌多","160","1","0","大11元","否","饮品","橙香酸甜","中餐;饮品;饮料;低热量","教工餐厅一楼"
"珍珠(小料区)","40","0","0","1元","否","单点","软糯Q弹","中餐;小吃;加料;低热量","教工餐厅一楼"
"椰果(小料区)","30","0","0","1元","否","单点","爽脆清甜","中餐;小吃;饮料;加料;低热量","教工餐厅一楼"
"仙草冻(小料区)","15","0","0","1元","否","单点","爽滑甘爽","中餐;小吃;加料;低热量","教工餐厅一楼"
"效果冻(小料区)","20","0","0","1元","否","单点","Q弹多汁","中餐;小吃;加料;低热量","教工餐厅一楼"
